Job Code,Job Code Desc,Standard Labour Hrs,Billing Hrs,Type,Parent Product Line,Status,Aggregate,Job Code Type
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2,Labour,Indigo,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2,Labour,Indigo Manza,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Linea,Active,0,0
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2,Labour,Marina,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Palio,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Palio,Active,Engine,Major
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Palio Stile,Active,Engine,Major
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Petra,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2.2,Labour,Safari,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION (ENGINE REMOVED),1,,Labour,ScPass-Winger,Active,0,0
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Siena,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2,Labour,Spacio,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2,Labour,Sumo,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,2.2,Labour,Sumo Grande,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION (ENGINE REMOVED),1,2.2,Labour,Sumo Grande,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Uno,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION (ENGINE REMOVED),1,1,Labour,Venture,Active,0,0
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION (ENGINE REMOVED),1,,Labour,Venture,Active,Engine and Accessories,Major Repair
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Week End,Active,,
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION (ENGINE REMOVED),1,1,Labour,Winger_Platinum,Active,0,0
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION (ENGINE REMOVED),1,,Labour,Winger_Platinum,Active,Engine and Accessories,0
15100,CYL. HEAD REMOVE AND DETERMINE CONDITION,1,1,Labour,Xenon XT,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Adventure,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Adventure,Active,Engine,Major
15200,REFIT CYLINDER HEAD ON BARE ENGINE,2,2,Labour,Aria,Active,0,0
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Fiat500,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,3.9,3.9,Labour,Grande Punto,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Indica,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Indigo,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Indigo Manza,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Linea,Active,0,0
15200,INSTALL CYLINDER HEAD UPPER,3.9,3.9,Labour,Linea,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Marina,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Palio,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Palio,Active,Engine,Major
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Palio Stile,Active,Engine,Major
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Petra,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,2,2,Labour,Safari,Active,,
15200,INSTALL CYLINDER HEAD,2,,Labour,ScPass-Winger,Active,0,0
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Siena,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,2,2,Labour,Spacio,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,2,2,Labour,Sumo,Active,,
15200,INSTALL CYLINDER HEAD,2,2,Labour,Sumo Grande,Active,,
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Uno,Active,,
15200,INSTALL CYLINDER HEAD,1.5,1.5,Labour,Venture,Active,0,0
15200,INSTALL CYLINDER HEAD,1.5,,Labour,Venture,Active,Engine and Accessories,Major Repair
15200,REFIT CYLINDER HEAD ON BARE ENGINE,1.5,1.5,Labour,Week End,Active,,
15200,INSTALL CYLINDER HEAD,1.5,1.5,Labour,Winger_Platinum,Active,0,0
15200,INSTALL CYLINDER HEAD,1.5,,Labour,Winger_Platinum,Active,Engine and Accessories,0
15200,REFIT CYLINDER HEAD ON BARE ENGINE,2,2,Labour,Xenon XT,Active,,
15300,INSTALL CYLINDER HEAD (ENGINE REMOVED),1.5,,Labour,ScPass-Winger,Active,0,0
15300,INSTALL CYLINDER HEAD (ENGINE REMOVED),1.5,1.5,Labour,Sumo Grande,Active,,
15300,INSTALL CYLINDER HEAD (ENGINE REMOVED),1,1,Labour,Venture,Active,0,0
15300,INSTALL CYLINDER HEAD (ENGINE REMOVED),1,,Labour,Venture,Active,Engine and Accessories,Minor Repair
15300,INSTALL CYLINDER HEAD (ENGINE REMOVED),1,1,Labour,Winger_Platinum,Active,0,0
15300,INSTALL CYLINDER HEAD (ENGINE REMOVED),1,,Labour,Winger_Platinum,Active,Engine and Accessories,0
15400,CYL.HEAD PRESSURE TEST (REMOVED),0,,Labour,ScPass-Winger,Active,0,0
15400,CYL.HEAD PRESSURE TEST (REMOVED),0,0,Labour,Sumo Grande,Active,,
15400,CYL. HEAD PRESSURE TEST (REMOVED),0.75,0.75,Labour,Venture,Active,0,0
15400,CYL. HEAD PRESSURE TEST (REMOVED),0.75,,Labour,Venture,Active,Engine and Accessories,Minor Repair
15400,CYL. HEAD PRESSURE TEST (REMOVED),0.75,0.75,Labour,Winger_Platinum,Active,0,0
15400,CYL. HEAD PRESSURE TEST (REMOVED),0.75,,Labour,Winger_Platinum,Active,Engine and Accessories,0
15500,CYL.HEAD FACE (DISMANTLED),0,,Labour,ScPass-Winger,Active,0,0
15500,CYL.HEAD FACE (DISMANTLED),0,0,Labour,Sumo Grande,Active,,
15500,CYL. HEAD MATING SURFACE FACING (DISMANTLED),1,1,Labour,Venture,Active,0,0
15500,CYL. HEAD MATING SURFACE FACING (DISMANTLED),1,,Labour,Venture,Active,Engine and Accessories,Minor Repair
15500,CYL. HEAD MATING SURFACE FACING (DISMANTLED),1,,Labour,Winger_Platinum,Active,0,0
15600,CYL.HEAD DISMANTLE AND ASSEMBLE,6.2,6.2,Labour,Grande Punto,Active,,
15600,CYL.HEAD DISMANTLE AND ASSEMBLE,2.3,,Labour,ScPass-Winger,Active,0,0
15600,CYL.HEAD DISMANTLE AND ASSEMBLE,2.3,2.3,Labour,Sumo Grande,Active,,
15600,REPLACE CYL HEAD GASKET,1.5,1.5,Labour,Venture,Active,0,0
15600,REPLACE CYL HEAD GASKET,1.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
15600,REPLACE CYL HEAD GASKET,1.5,,Labour,Winger_Platinum,Active,0,0
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Adventure,Active,Engine,Major
16000,R/R CYLINDER HEAD PETROL,1.7,6,Labour,Adventure,Active,,
16000,ENGINE DISMANTLE AND ASSEMBLE,8,8,Labour,Aria,Active,0,0
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Fiat500,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,4.75,4.75,Labour,Grande Punto,Active,,
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Indica,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Indigo,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Indigo Manza,Active,,
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Linea,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Linea,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Marina,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,3.5,3.5,Labour,Nano,Active,,
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Palio,Active,Engine,Major
16000,R/R CYLINDER HEAD PETROL,1.7,6,Labour,Palio,Active,,
16000,R/R CYLINDER HEAD PETROL,1.7,1.7,Labour,Palio Stile,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Petra,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,8,8,Labour,Safari,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,8,,Labour,ScPass-Winger,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Siena,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,8,8,Labour,Spacio,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,8,8,Labour,Sumo,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,8,8,Labour,Sumo Grande,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Uno,Active,Engine,Major
16000,"ENGINE DISMANTLE/ASSEMBLE, DETERMINE CONDITION",7,7,Labour,Venture,Active,0,0
16000,"ENGINE DISMANTLE/ASSEMBLE, DETERMINE CONDITION",7,,Labour,Venture,Active,Engine and Accessories,Major Repair
16000,ENGINE DISMANTLE AND ASSEMBLE,6,6,Labour,Week End,Active,Engine,Major
16000,ENGINE DISMANTLE AND ASSEMBLE,8,8,Labour,Xenon XT,Active,,
16010,R/R CYLINDER HEAD GASKET PETROL,1.7,1.7,Labour,Adventure,Active,,
16010,R/R CYLINDER HEAD GASKET PETROL,1.8,1.8,Labour,Fiat500,Active,,
16010,R/R CYLINDER HEAD GASKET PETROL,5.45,5.45,Labour,Grande Punto,Active,,
16010,R/R CYLINDER HEAD GASKET PETROL,1.7,1.7,Labour,Indigo Manza,Active,,
16010,R/R CYLINDER HEAD GASKET PETROL,1.7,1.7,Labour,Linea,Active,0,0
16010,R/R CYLINDER HEAD GASKET PETROL,1.8,1.8,Labour,Palio,Active,,
16010,R/R CYLINDER HEAD GASKET PETROL,1.8,1.8,Labour,Palio Stile,Active,Engine,
16100,DISASSEMBLE AND ASSEMBLE CYL.HEAD (REMOVED),3.9,3.9,Labour,Grande Punto,Active,,
16100,DISASSEMBLE AND ASSEMBLE CYL.HEAD (REMOVED),2.5,,Labour,ScPass-Winger,Active,0,0
16100,DISASSEMBLE AND ASSEMBLE CYL.HEAD (REMOVED),2.5,2.5,Labour,Sumo Grande,Active,,
16100,CYLINDER HEAD DISMANTLE AND ASSEMBLE (INCL. ALL ADJUSTMENTS),2.25,2.25,Labour,Venture,Active,0,0
16100,CYLINDER HEAD DISMANTLE AND ASSEMBLE (INCL. ALL ADJUSTMENTS),2.25,,Labour,Venture,Active,Engine and Accessories,Major Repair
16100,CYLINDER HEAD DISMANTLE AND ASSEMBLE (INCL. ALL ADJUSTMENTS),2.25,,Labour,Winger_Platinum,Active,0,0
16200,ENGINE REAR SEAL RENEW,3.9,3.9,Labour,Grande Punto,Active,,
16200,ENGINE REAR SEAL RENEW,1.5,,Labour,ScPass-Winger,Active,0,0
16200,ENGINE REAR SEAL RENEW,1.5,1.5,Labour,Sumo Grande,Active,,
16200,ENGINE REAR SEAL RENEW,1.5,1.5,Labour,Venture,Active,0,0
16200,ENGINE REAR SEAL RENEW,1.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16200,ENGINE REAR SEAL RENEW,1.5,,Labour,Winger_Platinum,Active,0,0
16210,R/R CRANKSHAFT REAR OIL SEAL / COVER GSKT (TRANSMISSION REMOVED),1,,Labour,ScPass-Winger,Active,0,0
16210,R/R CRANKSHAFT REAR OIL SEAL / COVER GSKT (TRANSMISSION REMOVED),1,1,Labour,Venture,Active,0,0
16210,R/R CRANKSHAFT REAR OIL SEAL / COVER GSKT (TRANSMISSION REMOVED),1,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16210,R/R CRANKSHAFT REAR OIL SEAL / COVER GSKT (TRANSMISSION REMOVED),1,,Labour,Winger_Platinum,Active,0,0
16300,CYL. BLOCK PRESSURE TEST(ENGINE DISMANTLED),0,,Labour,ScPass-Winger,Active,0,0
16300,CYL. BLOCK PRESSURE TEST(ENGINE DISMANTLED),0,0,Labour,Sumo Grande,Active,,
16300,CYL. BLOCK PRESSURE TEST (ENG. DISMANTLED),1,1,Labour,Venture,Active,0,0
16300,CYL. BLOCK PRESSURE TEST (ENG. DISMANTLED),1,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16300,CYL. BLOCK PRESSURE TEST (ENG. DISMANTLED),1,,Labour,Winger_Platinum,Active,0,0
16400,CYLINDER BORES MEASURE,0.3,,Labour,ScPass-Winger,Active,0,0
16400,CYLINDER BORES MEASURE,0.3,0.3,Labour,Sumo Grande,Active,,
16400,CYLINDER BORES MEASURE,0.5,0.5,Labour,Venture,Active,0,0
16400,CYLINDER BORES MEASURE,0.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16400,CYLINDER BORES MEASURE,0.5,,Labour,Winger_Platinum,Active,0,0
16500,CYL. BLOCK HONNING,0,,Labour,ScPass-Winger,Active,0,0
16500,CYL. BLOCK HONNING,0,0,Labour,Sumo Grande,Active,,
16500,CYL. BLOCK BORING & HONING PER CYLINDER,0.75,0.75,Labour,Venture,Active,0,0
16500,CYL. BLOCK BORING & HONING PER CYLINDER,0.75,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16500,CYL. BLOCK BORING & HONING PER CYLINDER,0.75,,Labour,Winger_Platinum,Active,0,0
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Aria,Active,0,0
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Grande Punto,Active,,
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Safari,Active,,
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,,Labour,ScPass-Winger,Active,0,0
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Spacio,Active,,
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Sumo,Active,,
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Sumo Grande,Active,,
16510,CRANKCASE VENTILATION HOSE- RENEW,0.2,0.2,Labour,Xenon XT,Active,,
16520,R/R DIPSTICK / DIPSTICK HOLDER,0.1,,Labour,ScPass-Winger,Active,0,0
16520,R/R DIPSTICK / DIPSTICK HOLDER,0.1,0.1,Labour,Venture,Active,0,0
16520,R/R DIPSTICK / DIPSTICK HOLDER,0.1,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16520,R/R DIPSTICK / DIPSTICK HOLDER,0.1,,Labour,Winger_Platinum,Active,0,0
16600,REMOVAL AND INSTALLTION OF ENGINE COVER,0.5,,Labour,ScPass-Winger,Active,0,0
16600,REMOVAL AND INSTALLTION OF ENGINE COVER,0.5,0.5,Labour,Venture,Active,0,0
16600,REMOVAL AND INSTALLTION OF ENGINE COVER,0.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
16600,REMOVAL AND INSTALLTION OF ENGINE COVER,0.5,,Labour,Winger_Platinum,Active,0,0
31000,R/R CRANKSHAFT DIESEL,7.2,7.2,Labour,Adventure,Active,,
31000,CRANKSHAFT PULLEY RENEW,0.7,0.7,Labour,Aria,Active,0,0
31000,R/R CRANKSHAFT DIESEL,6.4,6.4,Labour,Fiat500,Active,,
31000,CRANKSHAFT PULLEY RENEW,0.9,0.9,Labour,Grande Punto,Active,,
31000,R/R CRANKSHAFT DIESEL,7.2,7.2,Labour,Indigo Manza,Active,,
31000,R/R CRANKSHAFT DIESEL,7.2,7.2,Labour,Linea,Active,0,0
31000,R/R CRANKSHAFT DIESEL,6.4,6.4,Labour,Palio,Active,,
31000,R/R CRANKSHAFT DIESEL,6.4,6.4,Labour,Palio Stile,Active,Engine,
31000,CRANKSHAFT PULLEY RENEW,0.7,0.7,Labour,Safari,Active,Engine,Major
31000,CRANKSHAFT PULLEY RENEW,0.7,,Labour,ScPass-Winger,Active,Engine,Major
31000,CRANKSHAFT PULLEY RENEW,0.7,0.7,Labour,Spacio,Active,Engine,Major
31000,CRANKSHAFT PULLEY RENEW,0.7,0.7,Labour,Sumo,Active,Engine,Major
31000,CRANKSHAFT PULLEY RENEW,0.7,0.7,Labour,Sumo Grande,Active,Engine,Major
31000,CRANKSHAFT PULLEY RENEW,1,1,Labour,Venture,Active,0,0
31000,CRANKSHAFT PULLEY RENEW,1,,Labour,Venture,Active,Engine and Accessories,Minor Repair
31000,CRANKSHAFT PULLEY RENEW,1,,Labour,Winger_Platinum,Active,0,0
31000,CRANKSHAFT PULLEY RENEW,0.7,0.7,Labour,Xenon XT,Active,,
31005,R/R PISTON ASSY. DIESEL,6,6,Labour,Adventure,Active,,
31005,R/R PISTON ASSY. DIESEL,5.2,5.2,Labour,Fiat500,Active,,
31005,R/R PISTON ASSY. DIESEL,7.75,7.75,Labour,Grande Punto,Active,,
31005,R/R PISTON ASSY. DIESEL,6,6,Labour,Indigo Manza,Active,,
31005,R/R PISTON ASSY. DIESEL,6,6,Labour,Linea,Active,0,0
31005,R/R PISTON ASSY. DIESEL,5.2,5.2,Labour,Palio,Active,,
31005,R/R PISTON ASSY. DIESEL,5.2,5.2,Labour,Palio Stile,Active,Engine,
31010,R/R CRANKSHAFT FRONT OIL SEAL DIESEL,1.3,1.3,Labour,Adventure,Active,,
31010,R/R CRANKSHAFT FRONT OIL SEAL DIESEL,1.3,1.3,Labour,Fiat500,Active,,
31010,R/R CRANKSHAFT FRONT OIL SEAL DIESEL,1.3,1.3,Labour,Indigo Manza,Active,,
31010,R/R CRANKSHAFT FRONT OIL SEAL DIESEL,1.3,1.3,Labour,Linea,Active,0,0
31010,R/R CRANKSHAFT FRONT OIL SEAL DIESEL,1.3,1.3,Labour,Palio,Active,,
31010,R/R CRANKSHAFT FRONT OIL SEAL DIESEL,1.3,1.3,Labour,Palio Stile,Active,Engine,
31010,CRANKSHAFT PULLEY RENEW (ENGINE REMOVED),0.3,,Labour,ScPass-Winger,Active,0,0
31010,CRANKSHAFT PULLEY RENEW (ENGINE REMOVED),0.3,0.3,Labour,Sumo Grande,Active,,
31010,CRANKSHAFT PULLEY RENEW (ENG. REMOVED),0.5,0.5,Labour,Venture,Active,0,0
31010,CRANKSHAFT PULLEY RENEW (ENG. REMOVED),0.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
31010,CRANKSHAFT PULLEY RENEW (ENG. REMOVED),0.5,,Labour,Winger_Platinum,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.5,Labour,Adventure,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.5,Labour,Adventure,Active,Engine,Major
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,2.5,Labour,Aria,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,4,4,Labour,Aria,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Fiat500,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,0.85,0.85,Labour,Grande Punto,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,2.6,Labour,Indica,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,2.6,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,2.6,Labour,Indigo,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,2.6,Labour,Indigo Manza,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Linea,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Linea,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,2.6,Labour,Marina,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2,2,Labour,Nano,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Palio,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Palio,Active,Engine,Major
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Palio Stile,Active,Engine,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Petra,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,4,Labour,Safari,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,,Labour,ScPass-Winger,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Siena,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,3,Labour,Spacio,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,3,Labour,Sumo,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,4,Labour,Sumo Grande,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Uno,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2,2,Labour,Venture,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,2,,Labour,Venture,Active,Engine and Accessories,Minor Repair
31020,CRANKSHAFT FRONT SEAL RENEW,1.3,1.3,Labour,Week End,Active,,
31020,CRANKSHAFT FRONT SEAL RENEW,2,,Labour,Winger_Platinum,Active,0,0
31020,CRANKSHAFT FRONT SEAL RENEW,2.5,2.5,Labour,Xenon XT,Active,,
31030,"CRANKSHAFT JOURNALS AND BORES, MEASURE",0.8,,Labour,ScPass-Winger,Active,0,0
31030,"CRANKSHAFT JOURNALS AND BORES, MEASURE",0.8,0.8,Labour,Sumo Grande,Active,,
31030,"CRANKSHAFT JOURNALS & BORES, MEASURE",0.5,0.5,Labour,Venture,Active,0,0
31030,"CRANKSHAFT JOURNALS & BORES, MEASURE",0.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
31040,"CON. ROD BORES, MEASURE",0.4,,Labour,ScPass-Winger,Active,0,0
31040,"CON. ROD BORES, MEASURE",0.4,0.4,Labour,Sumo Grande,Active,,
31040,"CON. ROD BORES, MEASURE",0.5,0.5,Labour,Venture,Active,0,0
31040,"CON. ROD BORES, MEASURE",0.5,,Labour,Venture,Active,Engine and Accessories,Minor Repair
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Adventure,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Adventure,Active,Engine,Major
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Fiat500,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Indica,Active,,
31050,R & R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Indigo,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Indigo Manza,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Linea,Active,0,0
31050,ASSEMBLE SHORT BLOCK,1.2,1.2,Labour,Linea,Active,Engine,Major
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Marina,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Palio,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Palio,Active,Engine,Major
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Palio Stile,Active,Engine,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Petra,Active,,
31050,ASSEMBLE SHORT BLOCK,6,,Labour,ScPass-Winger,Active,0,0
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Siena,Active,,
31050,ASSEMBLE SHORT BLOCK,6,6,Labour,Sumo Grande,Active,,
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Uno,Active,,
31050,ASSEMBLE SHORT BLOCK ENGINE OUTSIDE,5,5,Labour,Venture,Active,0,0
31050,ASSEMBLE SHORT BLOCK ENGINE OUTSIDE,5,,Labour,Venture,Active,Engine and Accessories,Major Repair
31050,R/R CRANKSHAFT TIMING BELT GEAR DIESEL,1.2,1.2,Labour,Week End,Active,,
31050,ASSEMBLE SHORT BLOCK ENGINE OUTSIDE,5,,Labour,Winger_Platinum,Active,0,0
31060,R/R CRANKSHAFT TIMING BELT GEAR,1.2,,Labour,ScPass-Winger,Active,Engine and Accessories,Minor Repair
31060,R/R CRANKSHAFT TIMING BELT GEAR,1.2,1.2,Labour,Venture,Active,0,0
31060,R/R CRANKSHAFT TIMING BELT GEAR,1.2,,Labour,Venture,Active,Engine and Accessories,Minor Repair
31060,R/R CRANKSHAFT TIMING BELT GEAR,1.2,,Labour,Winger_Platinum,Active,0,0
31070,RENEW CRANK SHAFT FRONT OIL SEAL (INCLUDING TIMING),2.5,,Labour,ScPass-Winger,Active,Engine and Accessories,Major Repair
31070,RENEW CRANK SHAFT FRONT OIL SEAL (INCLUDING TIMING),2.5,2.5,Labour,Venture,Active,0,0
31070,RENEW CRANK SHAFT FRONT OIL SEAL (INCLUDING TIMING),2.5,,Labour,Venture,Active,Engine and Accessories,Major Repair
31070,RENEW CRANK SHAFT FRONT OIL SEAL (INCLUDING TIMING),2.5,,Labour,Winger_Platinum,Active,0,0
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.5,Labour,Adventure,Active,Engine,Major
32000,R/R CRANKSHAFT PETROL,6.1,0.5,Labour,Adventure,Active,,
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.5,0.5,Labour,Aria,Active,0,0
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.3,Labour,Fiat500,Active,Engine,Major
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.5,Labour,Grande Punto,Active,,
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.3,Labour,Indica,Active,Engine,Major
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.3,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.3,Labour,Indigo,Active,Engine,Major
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.3,Labour,Indigo Manza,Active,,
32000,FLYWHEEL REMOVE & INSTALL( TRANSMISSION REMOVED),0.3,0.3,Labour,Linea,Active,Engine,Major
